linha_id,linha,sistema,subsistema,operador,fase,etapa,status,qtde_vias,qtde_estacoes,comprimento_km,origem_aba,cidade
linha_19_celeste,Linha 19 - Celeste,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase II - Extensão até Diadema,Etapa I - Extensão de Largo Treze,proposta,4.0,9,8.97952910592471,metropolitano,São Paulo
linha_19_celeste,Linha 19 - Celeste,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase II - Extensão até Diadema,Etapa II - Extensão para Alvarenga,proposta,3.0,6,9.444314279951813,metropolitano,São Paulo
linha_19_celeste,Linha 19 - Celeste,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase II - Extensão até Diadema,Etapa III - Exntensão para Diadema,proposta,3.0,3,3.107951942582179,metropolitano,São Paulo
linha_20_rosa,Linha 20 - Rosa,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase I - Arco Norte,,proposta,3.0,0,7.868677235855863,metropolitano,São Paulo
linha_20_rosa,Linha 20 - Rosa,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase II - Arco Leste,,proposta,3.0,0,31.85045304513479,metropolitano,São Paulo
linha_20_rosa,Linha 20 - Rosa,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase III - Arco Nordeste,,proposta,3.0,0,12.29024997810903,metropolitano,São Paulo
linha_21_grafite,Linha 21 - Grafite,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,,,proposta,,0,10.74213258508732,metropolitano,São Paulo
linha_22_marrom,Linha 22 - Marrom,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase I - Extensão Norte - Anel Inferior,Etapa I - Trecho entre Sumaré/Cerro Corá - Barra Funda[,proposta,4.0,3,3.71793883461208,metropolitano,São Paulo
linha_22_marrom,Linha 22 - Marrom,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase I - Extensão Norte - Anel Inferior,Etapa II - Trecho entre Barra Funda - Santana,proposta,4.0,6,5.702304632104137,metropolitano,São Paulo
linha_22_marrom,Linha 22 - Marrom,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase I - Extensão Norte - Anel Inferior,Etapa III - Trecho entre Santana e Gabriela Mistral,proposta,4.0,5,8.069447920741196,metropolitano,São Paulo
linha_22_marrom,Linha 22 - Marrom,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase I - USP - Cerro Corá,Etapa I - Trecho entre Sumaré/Cerro Corá - Barra Funda[,proposta,,4,3.245843700119687,metropolitano,São Paulo
linha_22_marrom,Linha 22 - Marrom,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase II - Cerro Corá - Perdizes,Etapa I - Trecho entre Sumaré/Cerro Corá - Barra Funda[,proposta,,2,3.813445581444156,metropolitano,São Paulo
linha_22_marrom,Linha 22 - Marrom,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase II - Extensão para Imperador,Etapa I - Trecho entre Gabriela Mistral - Paranaguá - Boturussu,proposta,4.0,8,8.348061417316652,metropolitano,São Paulo
linha_22_marrom,Linha 22 - Marrom,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase II - Extensão para Imperador,Etapa II - Trecho entre Boturussu - São Miguel,proposta,4.0,3,4.559856330644784,metropolitano,São Paulo
linha_22_marrom,Linha 22 - Marrom,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase III - Extensão até Bonsucesso,,proposta,2.0,0,8.927205780277822,metropolitano,São Paulo
linha_co4_teodoro_sampaio_barueri,Linha CO4 - Teodoro Sampaio - Barueri,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - até Jaguaré,,proposta,3.0,0,5.965738120880069,metropolitano,São Paulo
linha_co4_teodoro_sampaio_barueri,Linha CO4 - Teodoro Sampaio - Barueri,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - até Osasco,,proposta,3.0,0,5.854224703634634,metropolitano,São Paulo
linha_co4_teodoro_sampaio_barueri,Linha CO4 - Teodoro Sampaio - Barueri,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - até Helena Maria,,proposta,3.0,0,3.58132090672327,metropolitano,São Paulo
linha_co4_teodoro_sampaio_barueri,Linha CO4 - Teodoro Sampaio - Barueri,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase IV - até Alphaville,,proposta,,0,8.059185401183582,metropolitano,São Paulo
linha_co4_teodoro_sampaio_barueri,Linha CO4 - Teodoro Sampaio - Barueri,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase V - até Barueri,,proposta,,0,4.716966982291139,metropolitano,São Paulo
linha_cse1_caninde_largrimas,Linha CSE1 - Canindé - Lárgrimas,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Trecho entre Canindé - Lágrimas ❸,,proposta,3.0,0,13.53061459429214,metropolitano,São Paulo
linha_cse1_caninde_largrimas,Linha CSE1 - Canindé - Lárgrimas,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Extensão para Santo André ❸,,proposta,3.0,0,6.969050995909976,metropolitano,São Paulo
linha_cso1_helio_peregrino_ate_valo_velho,Linha CSO1 -  Hélio Peregrino até Valo Velho,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,,proposta,4.0,0,11.51613373846683,metropolitano,São Paulo
linha_cso1_helio_peregrino_ate_valo_velho,Linha CSO1 -  Hélio Peregrino até Valo Velho,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,,proposta,2.0,0,12.63506429863579,metropolitano,São Paulo
linha_cso1_helio_peregrino_ate_valo_velho,Linha CSO1 -  Hélio Peregrino até Valo Velho,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - Extensão até Anhangabaú ❹,,proposta,4.0,0,6.958273503836453,metropolitano,São Paulo
linha_lo1_cid_kemel_jaguare,Linha LO1 - Cid. Kemel - Jaguaré,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Trecho entre Imperador- Tiradentes ❹,,proposta,4.0,0,19.48833174171696,metropolitano,São Paulo
linha_lo1_cid_kemel_jaguare,Linha LO1 - Cid. Kemel - Jaguaré,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Trecho entre Tiradentes - Jaguaré ❹,,proposta,4.0,0,11.77719722499969,metropolitano,São Paulo
linha_lo1_cid_kemel_jaguare,Linha LO1 - Cid. Kemel - Jaguaré,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - Trecho entre Imperador- Cidade Kemel e Ramais ❷,Etapa I - Ramal até Guianazes,proposta,2.0,6,5.596100937538389,metropolitano,São Paulo
linha_lo1_cid_kemel_jaguare,Linha LO1 - Cid. Kemel - Jaguaré,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - Trecho entre Imperador- Cidade Kemel e Ramais ❷,,proposta,2.0,0,16.67920589421303,metropolitano,São Paulo
linha_nel1_itaim_paulista_sao_mateus,Linha NEL1 - Itaim Paulista - São Mateus,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Extensão até Cidade Tiradentes ❸,,proposta,3.0,0,10.01424623900209,metropolitano,São Paulo
linha_nel1_itaim_paulista_sao_mateus,Linha NEL1 - Itaim Paulista - São Mateus,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Extensão até Guaianases ❸,,proposta,3.0,0,5.087073197827416,metropolitano,São Paulo
linha_nel1_itaim_paulista_sao_mateus,Linha NEL1 - Itaim Paulista - São Mateus,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - Extensão até Itaim Paulista ❸,,proposta,3.0,0,7.29543284626507,metropolitano,São Paulo
linha_nl1_jd_japao_sertanistas,Linha NL1 - Jd. Japão - Sertanistas,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Trecho entre  Penha - São Mateus ❸,,proposta,3.0,0,18.13395157995071,metropolitano,São Paulo
linha_nl1_jd_japao_sertanistas,Linha NL1 - Jd. Japão - Sertanistas,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II -  Trecho entre Jd. Japão - Penha  ❸,,proposta,3.0,0,5.984945350497732,metropolitano,São Paulo
linha_one1_oscar_freire_santana,Linha ONE1 - Oscar Freire - Santana,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Trecho entre Oscar Freire - Santana,,proposta,,0,22.9548042848927,metropolitano,São Paulo
linha_one1_oscar_freire_santana,Linha ONE1 - Oscar Freire - Santana,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Extensão para Dutra,,proposta,,0,8.481783084083368,metropolitano,São Paulo
linha_one1_oscar_freire_santana,Linha ONE1 - Oscar Freire - Santana,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - Extensão para Bonsucesso,Etapa I - Dutra - CECAP,proposta,,6,8.676837266396562,metropolitano,São Paulo
linha_one1_oscar_freire_santana,Linha ONE1 - Oscar Freire - Santana,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - Extensão para Bonsucesso,Etapa II - CECAP - Bonsucesso,proposta,,6,11.1320183354508,metropolitano,São Paulo
nan,,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Extensão para Jardim Peri,,proposta,,0,2.367294556740968,metropolitano,São Paulo
nan,,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Linha CO1 - Troncal Central,,proposta,4.0,0,8.410115872383747,metropolitano,São Paulo
nan,,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Linha ONO1 - City Jaraguá- Santa Maria,,proposta,,0,10.80052511793835,metropolitano,São Paulo
nan,,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Linha CO2 - Ramal Anhangabaú Sul,,proposta,2.0,0,4.16630085171896,metropolitano,São Paulo
nan,,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Linha ONO2 - Lapa Até Cachoerinha,,proposta,,0,6.538573898030553,metropolitano,São Paulo
linha_09_esmeralda,Linha 09 - Esmeralda,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Aumento de vias em trecho da linha,,proposta,2.0,0,28.07301367218346,regional,São Paulo
linha_09_esmeralda,Linha 09 - Esmeralda,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase I - Extensão para Carapicuíba,,proposta,,0,6.261655319264312,regional,São Paulo
linha_09_esmeralda,Linha 09 - Esmeralda,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase II - Extensão para Alphaville,,proposta,,0,3.834707616314204,regional,São Paulo
linha_09_esmeralda,Linha 09 - Esmeralda,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase III - Extensão para Santana de Parnaíba,,proposta,,0,4.710284021798207,regional,São Paulo
linha_13_jade,Linha 13 - Jade,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Extensão Sul,,proposta,,0,13.86623795158944,regional,São Paulo
linha_ne1_pirituba_santana_de_parnaiba,Linha NE1 - Pirituba - Santana de Parnaíba,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,,,proposta,,0,19.12374823242581,regional,São Paulo
linha_neno1_taboao_carapicuiba,Linha NENO1 - Taboão - Carapicuíba,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,,,proposta,,0,45.98402599630841,regional,São Paulo
linha_nese1_santo_andre_aruja,Linha NESE1 - Santo André - Arujá,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase I - Trecho entre Santo André - Manoel Feio,,proposta,3.0,0,39.55563297330692,regional,São Paulo
linha_nese1_santo_andre_aruja,Linha NESE1 - Santo André - Arujá,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase II - Extensão para Arujá,,proposta,3.0,0,14.93815501569253,regional,São Paulo
linha_nese1_santo_andre_aruja,Linha NESE1 - Santo André - Arujá,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase III - Ramal para São Martinho,,proposta,2.0,0,12.85533162899739,regional,São Paulo
linha_os1_barueri_grajau,Linha OS1 - Barueri - Grajaú,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase I - até- Granja Viana,,proposta,,0,11.63225910788908,regional,São Paulo
linha_os1_barueri_grajau,Linha OS1 - Barueri - Grajaú,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase II - até Jd. Ângela,,proposta,,0,14.30579273838328,regional,São Paulo
linha_os1_barueri_grajau,Linha OS1 - Barueri - Grajaú,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase III- até Grajaú,,proposta,,0,10.1741601021644,regional,São Paulo
nan,,Sistema Rodoviário,,nan,,,proposta,,0,2.285481805386898,rodoviario,São Paulo
nan,,Sistema Suplementar,,nan,,,proposta,,0,236.3994025557274,suplementar,São Paulo
nan,,Sistemas Complementar,Subsistema Complementar ARTESP,Subsistema Complementar ARTESP,,,proposta,,0,84.72075236455593,complementar,São Paulo
nan,,Sistemas Complementar,Subsistema Complementar Metrô,Subsistema Complementar Metrô,,,proposta,,0,97.67385391188091,complementar,São Paulo
nan,,Sistemas Complementar,Subsistema Complementar SPTrans,Subsistema Complementar SPTrans,,,proposta,,0,212.9881777501142,complementar,São Paulo
